,name,container,cas,mw,solute_smiles,solvent_smiles,solvent_name,dm300,dm300_error,full_smiles
376,4-Iodotoluene,CB87,624-31-7,218.03,Cc1ccc(I)cc1,CCOC(C)=O,Etyl acetate,0.207042073,0.04133288,Cc1ccc(I)cc1.CCOC(C)=O
377,Mometasone Furoate,AP11,83919-23-7,520.141944,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CCOC(C)=O,Etyl acetate,0.845151593,0.037210261,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C.CCOC(C)=O
378,"4,4'-Dimethylbenzophenone",Z63,611-97-2,210.0,CC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C,CCOC(C)=O,Etyl acetate,0.499642546,0.087953034,CC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C.CCOC(C)=O
379,1-Methylnaphthalene,CC25,90-12-0,142.0,CC1=CC=CC2=CC=CC=C12,CCOC(C)=O,Etyl acetate,0.496692534,0.066835807,CC1=CC=CC2=CC=CC=C12.CCOC(C)=O
380,n-Propylbenzene,CO33,103-65-1,120.0,CCCC1=CC=CC=C1,CCOC(C)=O,Etyl acetate,0.267165062,0.085862445,CCCC1=CC=CC=C1.CCOC(C)=O
381,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CCOC(C)=O,Etyl acetate,0.385181872,0.091701048,CC1=CC(=CC(=C1)C)C.CCOC(C)=O
382,,Z30,626-00-6,330.0,IC1=CC(I)=CC=C1,CCOC(C)=O,Etyl acetate,0.400685943,0.08134396,IC1=CC(I)=CC=C1.CCOC(C)=O
383,"1,3-Diiodobenzene",Z35,626-00-6,329.0,IC1=CC(I)=CC=C1,CCOC(C)=O,Etyl acetate,0.261243479,0.121249775,IC1=CC(I)=CC=C1.CCOC(C)=O
384,"Diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide",CB44,75980-60-8,348.37,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C,CCOC(C)=O,Etyl acetate,0.843286298,0.044923798,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C.CCOC(C)=O
385,Diphenylacetylene,CA150,501-65-5,178.23,C(#Cc1ccccc1)c1ccccc1,CCOC(C)=O,Etyl acetate,0.638306897,0.104816459,C(#Cc1ccccc1)c1ccccc1.CCOC(C)=O
386,Triptycene,CB109,477-75-8,254.0,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35,CCOC(C)=O,Etyl acetate,0.609396027,0.059553724,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35.CCOC(C)=O
387,LCE-079,CC94,,402.5,C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1,CCOC(C)=O,Etyl acetate,0.826338675,0.054111781,C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1.CCOC(C)=O
388,,Z49,14348-75-5,336.0,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,CCOC(C)=O,Etyl acetate,0.615315319,0.056179735,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2.CCOC(C)=O
389,,Z40,1074-24-4,263.0,CC1=CC(Br)=C(C)C=C1Br,CCOC(C)=O,Etyl acetate,0.410214637,0.101321998,CC1=CC(Br)=C(C)C=C1Br.CCOC(C)=O
390,"2-Ethylhexyl 2-cyano-3,3-diphenylacrylate",CA81,6197-30-4,361.48,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CCOC(C)=O,Etyl acetate,0.56923122,0.092181259,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1.CCOC(C)=O
391,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CCOC(C)=O,Etyl acetate,0.590863567,0.049904083,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CCOC(C)=O
392,"1,3,5-tri(propan-2-yl)benzene",Z81,717-74-8,204.0,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,CCOC(C)=O,Etyl acetate,0.611045562,0.092222943,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C.CCOC(C)=O
393,_-Caryophyllene,AP59,87-44-5,204.35,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CCOC(C)=O,Etyl acetate,0.797292453,0.074002665,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C.CCOC(C)=O
394,2-methyl-3H-benzimidazol-5-amine,RSY90,29043-48-9,147.1,CC1=NC2=C(N1)C=C(C=C2)N,CC(C)=O,Acetone,0.791966561,0.061123246,CC1=NC2=C(N1)C=C(C=C2)N.CC(C)=O
395,2-Aminopyridine,CP27,504-29-0,94.0,C1=CC=NC(=C1)N,CC(C)=O,Acetone,0.150828439,0.045049028,C1=CC=NC(=C1)N.CC(C)=O
396,5-Aminoindole,CA38,5192-03-0,132.16,Nc1ccc2[nH]ccc2c1,CC(C)=O,Acetone,0.767441506,0.098915633,Nc1ccc2[nH]ccc2c1.CC(C)=O
397,4-Acetoamidophenol,AP37,103-90-2,151.0,OC1=CC=C(NC(C)=O)C=C1,CC(C)=O,Acetone,0.657765484,0.090252751,OC1=CC=C(NC(C)=O)C=C1.CC(C)=O
398,2-AMINOBENZAMIDE,CK 16,88-68-6,136.0,C1=CC=C(C(=C1)C(=O)N)N,CC(C)=O,Acetone,0.66879053,0.049416049,C1=CC=C(C(=C1)C(=O)N)N.CC(C)=O
399,Aniline,CP37,62-53-3,93.13,C1=CC=C(C=C1)N,CC(C)=O,Acetone,0.457213331,0.034768704,C1=CC=C(C=C1)N.CC(C)=O
400,Aniline,CP37,62-53-3,93.13,C1=CC=C(C=C1)N,CC(C)=O,Acetone,0.368717355,0.079996004,C1=CC=C(C=C1)N.CC(C)=O
401,4-Hydroxy-3-methoxybenzyl alcohol,CO31,498-00-0,154.0629942,COC1=CC(CO)=CC=C1O,CC(C)=O,Acetone,0.569696553,0.110205431,COC1=CC(CO)=CC=C1O.CC(C)=O
402,2-amino-5-nitrophenol,CP 28,121-88-0,154.0,C1=CC(=C(C=C1[N+](=O)[O-])O)N,CC(C)=O,Acetone,0.649757297,0.099560194,C1=CC(=C(C=C1[N+](=O)[O-])O)N.CC(C)=O
403,Sulfamethoxazole,AP38,723-46-6,253.0,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,CC(C)=O,Acetone,0.956943379,0.049265702,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1.CC(C)=O
404,Atenolol,AP1 ,29122-68-7,266.0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CC(C)=O,Acetone,0.792712931,0.03874108,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O.CC(C)=O
405,5-aminoquinoline,CB77,611-34-7,144.17,Nc1cccc2ncccc12,CC(C)=O,Acetone,0.649350215,0.102613853,Nc1cccc2ncccc12.CC(C)=O
406,Sesamol,CJ74,533-31-3,138.12,C1OC2=C(O1)C=C(C=C2)O,CC(C)=O,Acetone,0.431285154,0.076966723,C1OC2=C(O1)C=C(C=C2)O.CC(C)=O
407,Ranitidine hydrochloride,AP57,66357-59-3,350.1179393,CN/C(NCCSCC1=CC=C(O1)CN(C)C)=C\[N+]([O-])=O,CC(C)=O,Acetone,0.884691666,0.007308546,CN/C(NCCSCC1=CC=C(O1)CN(C)C)=C\[N+]([O-])=O.CC(C)=O
408,"5-Amino-1,4-benzodioxane",RSY45,16081-45-1,151.2,C1COC2=C(C=CC=C2O1)N,CC(C)=O,Acetone,0.767580718,0.024526997,C1COC2=C(C=CC=C2O1)N.CC(C)=O
409,5-FLUORO-1H-BENZIMIDAZOLE,RSY44,1977-72-6,136.1,C1=CC2=C(C=C1F)NC=N2,CC(C)=O,Acetone,0.562624581,0.00600224,C1=CC2=C(C=C1F)NC=N2.CC(C)=O
410,2-Phenylimidazole,CQ11,670-96-2,144.0687483,C1(C2=CC=CC=C2)=NC=CN1,CC(C)=O,Acetone,0.623341537,0.033531642,C1(C2=CC=CC=C2)=NC=CN1.CC(C)=O
411,"4,4'-Diaminobenzophenone",Z67,611-98-3,212.0,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)N)N,CC(C)=O,Acetone,0.947852338,0.008653481,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)N)N.CC(C)=O
412,2-phenylbutanoic acid,CK 18,90-27-7,164.0,CCC(C1=CC=CC=C1)C(=O)O,CC(C)=O,Acetone,0.834969925,0.083757232,CCC(C1=CC=CC=C1)C(=O)O.CC(C)=O
413,(R)-(?)-2-Phenylbutyric acid,CA154,938-79-4,164.2,CC[C@@H](C(=O)O)c1ccccc1,CC(C)=O,Acetone,0.873867107,0.064921516,CC[C@@H](C(=O)O)c1ccccc1.CC(C)=O
414,N-Hydroxyphthalimide,CP33,524-38-9,163.1,C1=CC=C2C(=C1)C(=O)N(C2=O)O,CC(C)=O,Acetone,0.84975479,0.137590277,C1=CC=C2C(=C1)C(=O)N(C2=O)O.CC(C)=O
415,5-Bromo-2-methoxypyrimidine,CB16,14001-66-2,189.01,COc1ncc(Br)cn1,CC(C)=O,Acetone,0.169173329,0.063183658,COc1ncc(Br)cn1.CC(C)=O
416,4-aminobenzanilide,CE5,782-45-6,212.3,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N,CC(C)=O,Acetone,0.927867051,0.015052693,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N.CC(C)=O
417,"3,5-Difluorobenzonitrile",CA78,64248-63-1,139.0233555,N#CC1=CC(F)=CC(F)=C1,CC(C)=O,Acetone,0.665838995,0.019001984,N#CC1=CC(F)=CC(F)=C1.CC(C)=O
418,4-chloroaniline,Z142,106-47-8,127.0,NC1=CC=C(Cl)C=C1,CC(C)=O,Acetone,0.604516671,0.008406404,NC1=CC=C(Cl)C=C1.CC(C)=O
419,Tenoxicam,RB34,59804-37-4,337.0190978,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O,CC(C)=O,Acetone,0.897282604,0.011139163,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O.CC(C)=O
420,Tetrafluoroterephthalonitrile 5G,"CB104, C79",1835-49-0,199.9997609,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F,CC(C)=O,Acetone,0.555683647,0.106793336,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F.CC(C)=O
421,"3,5-Difluorobenzonitrile",CA78,64248-63-1,139.0233555,N#CC1=CC(F)=CC(F)=C1,CC(C)=O,Acetone,0.908367224,0.054601941,N#CC1=CC(F)=CC(F)=C1.CC(C)=O
422,"alpha, alpha-Dipyridyl",CA113,75216-45-4,156.1,C1(C2=NC=CC=C2)=CC=CC=N1,CC(C)=O,Acetone,0.640491404,0.070027765,C1(C2=NC=CC=C2)=CC=CC=N1.CC(C)=O
423,1-BUTYL-2-PYRROLIDONE (tamisolve),CO25,3470-98-2,141.21,CCCCN1CCCC1=O,CC(C)=O,Acetone,0.397730772,0.141624989,CCCCN1CCCC1=O.CC(C)=O
424,"1,5-Difluoro-2,4-dinitrobenzene",CA61,327-92-4,203.998263,O=[N+](C1=C(F)C=C(F)C([N+]([O-])=O)=C1)[O-],CC(C)=O,Acetone,0.890880348,0.013721493,O=[N+](C1=C(F)C=C(F)C([N+]([O-])=O)=C1)[O-].CC(C)=O
425,(R)-(?)-1-Indanol,CA170,697-64-3,134.0731649,O[C@@H]1CCC2=C1C=CC=C2,CC(C)=O,Acetone,0.425603125,0.105429421,O[C@@H]1CCC2=C1C=CC=C2.CC(C)=O
426,"2,4,6-trimethylbenzene-1,3,5-tricarbaldehyde",CA188,119198-88-8,204.22,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,CC(C)=O,Acetone,0.903416252,0.013473629,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O.CC(C)=O
427,6-Methoxyindole,RSY93,3189-13-7,147.17,COC1=CC2=C(C=C1)C=CN2,CC(C)=O,Acetone,0.680836567,0.027134371,COC1=CC2=C(C=C1)C=CN2.CC(C)=O
428,"5-Bromo-1,3- dihydrobenzoimidazol-2-one",RSY49,39513-26-3,213.0,C1=CC2=C(C=C1Br)NC(=O)N2,CC(C)=O,Acetone,0.839921615,0.023433001,C1=CC2=C(C=C1Br)NC(=O)N2.CC(C)=O
429,2-BROMO-1-PHENYLETHAN-1-OL,CA228,2425-28-7,201.1,C1=CC=C(C=C1)C(CBr)O,CC(C)=O,Acetone,0.68473745,0.019289989,C1=CC=C(C=C1)C(CBr)O.CC(C)=O
430,"4,4-(Hexafluoroisopropylidene)bis(benzoic acid)",CA36,1171-47-7,392.0483281,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,CC(C)=O,Acetone,0.985942535,0.014212167,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F.CC(C)=O
431,,Z39,150-78-7,138.0,COC1=CC=C(OC)C=C1,CC(C)=O,Acetone,0.439759998,0.008813673,COC1=CC=C(OC)C=C1.CC(C)=O
432,1-Boc-3-pyrrolidinol,CB175,103057-44-9,187.24,CC(C)(C)OC(=O)N1CCC(C1)O,CC(C)=O,Acetone,0.688224561,0.040890071,CC(C)(C)OC(=O)N1CCC(C1)O.CC(C)=O
433,"1,2,3,4-Tetrahydro-1-naphthol",CB115,529-33-9,148.088815,OC1CCCC2=C1C=CC=C2,CC(C)=O,Acetone,0.787563208,0.110221124,OC1CCCC2=C1C=CC=C2.CC(C)=O
434,4-bromophenol,Z135,106-41-2,173.0,C1=CC(=CC=C1O)Br,CC(C)=O,Acetone,0.780565213,0.003259476,C1=CC(=CC=C1O)Br.CC(C)=O
435,"2,5-Dimethylphenol",CQ44,95-87-4,122.0,OC1=CC(C)=CC=C1C,CC(C)=O,Acetone,0.741254688,0.03878442,OC1=CC(C)=CC=C1C.CC(C)=O
436,"2,5-Dimethylphenol",CQ44,95-87-4,122.0,OC1=CC(C)=CC=C1C,CC(C)=O,Acetone,0.685266606,0.059554401,OC1=CC(C)=CC=C1C.CC(C)=O
437,2-Phenylbenzimidazole,CB124,716-79-0,194.23,c1ccc(-c2nc3ccccc3[nH]2)cc1,CC(C)=O,Acetone,0.785165735,0.098469679,c1ccc(-c2nc3ccccc3[nH]2)cc1.CC(C)=O
438,"3,4-Dichloroaniline",CB90,95-76-1,160.98,NC1=CC=C(Cl)C(Cl)=C1,CC(C)=O,Acetone,0.706256188,0.020869053,NC1=CC=C(Cl)C(Cl)=C1.CC(C)=O
439,"3,4-Dichloroaniline",CB90,95-76-1,160.9799045,NC1=CC=C(Cl)C(Cl)=C1,CC(C)=O,Acetone,0.599418967,0.106220015,NC1=CC=C(Cl)C(Cl)=C1.CC(C)=O
440,"1-CHLORO-4-NITROBENZENE, 99%",Z128,100-00-5,157.0,O=[N+](C1=CC=C(Cl)C=C1)[O-],CC(C)=O,Acetone,0.414553275,0.009455859,O=[N+](C1=CC=C(Cl)C=C1)[O-].CC(C)=O
441,4-Methylindole,RSY22,16096-32-5,131.17,CC1=C2C=CNC2=CC=C1,CC(C)=O,Acetone,0.802054676,0.02843094,CC1=C2C=CNC2=CC=C1.CC(C)=O
442,"1,3,5-Trimethoxybenzene",ck30,621-23-8,168.08,COC1=CC(OC)=CC(OC)=C1,CC(C)=O,Acetone,0.877422422,0.008294299,COC1=CC(OC)=CC(OC)=C1.CC(C)=O
443,"1,3,5-Trimethoxybenzene",CK30,621-23-8,168.0786442,COC1=CC(OC)=CC(OC)=C1,CC(C)=O,Acetone,0.892227776,0.02438705,COC1=CC(OC)=CC(OC)=C1.CC(C)=O
444,Dimethyl aminoterephthalate,Z32,5372-81-6,209.0,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,CC(C)=O,Acetone,0.941967043,0.026242146,O=C(OC)C1=CC=C(C(OC)=O)C=C1N.CC(C)=O
445,,Z58,5372-81-6,209.0,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,CC(C)=O,Acetone,0.912562707,0.010836827,O=C(OC)C1=CC=C(C(OC)=O)C=C1N.CC(C)=O
446,"5,5'-Dimethyl-2,2'-bipyridine",Z65,1762-34-1,184.0,CC1=CN=C(C=C1)C2=NC=C(C=C2)C,CC(C)=O,Acetone,0.785809512,0.013196604,CC1=CN=C(C=C1)C2=NC=C(C=C2)C.CC(C)=O
447,"2,5-dibromo-3,4-dinitrothiophene",CA29,52431-30-8,329.7945517,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],CC(C)=O,Acetone,0.748778465,0.118216958,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-].CC(C)=O
448,"2,5-dibromo-3,4-dinitrothiophene",CA29,52431-30-8,329.79,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],CC(C)=O,Acetone,0.867544319,0.016222504,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-].CC(C)=O
449,Tadalafil,CA114,171596-29-5,389.4,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,CC(C)=O,Acetone,0.993120054,0.001313351,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O.CC(C)=O
450,"1,3,5-Tris(4-aminophenyl)benzene",CA144,118727-34-7,351.44,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,CC(C)=O,Acetone,0.987186109,0.004610909,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1.CC(C)=O
451,PYRIMETHAMINE,AP23,58-14-0,248.0828741,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1,CC(C)=O,Acetone,0.975043484,0.005401652,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1.CC(C)=O
452,2-Methylanisole,CJ7,578-58-5,122.0,COC1=CC=CC=C1C,CC(C)=O,Acetone,0.771373395,0.102409971,COC1=CC=CC=C1C.CC(C)=O
453,Diclofenac sodium salt,AP33,15307-79-6,316.9986282,OC(CC1=C(C=CC=C1)NC2=C(C=CC=C2Cl)Cl)=O,CC(C)=O,Acetone,0.985744264,0.003430531,OC(CC1=C(C=CC=C1)NC2=C(C=CC=C2Cl)Cl)=O.CC(C)=O
454,2-Pheylphenol,CQ4,90-43-7,170.0731649,OC1=CC=CC=C1C2=CC=CC=C2,CC(C)=O,Acetone,0.855509547,0.015603381,OC1=CC=CC=C1C2=CC=CC=C2.CC(C)=O
455,5-BROMOINDOLE,RSY14,10075-50-0,196.04,C1=CC2=C(C=CN2)C=C1Br,CC(C)=O,Acetone,0.724092237,0.006601917,C1=CC2=C(C=CN2)C=C1Br.CC(C)=O
456,4-Ethynyltoluene,CA104,766-97-2,116.16,C#Cc1ccc(C)cc1,CC(C)=O,Acetone,0.468569014,0.03484528,C#Cc1ccc(C)cc1.CC(C)=O
457,4-Bromoanisole,CC23,104-92-7,185.9680269,COC1=CC=C(Br)C=C1,CC(C)=O,Acetone,0.346675252,0.062006276,COC1=CC=C(Br)C=C1.CC(C)=O
458,P-TOLYLACETYLENE,CA223,766-97-2,116.2,CC1=CC=C(C=C1)C#C,CC(C)=O,Acetone,0.554595413,0.040643901,CC1=CC=C(C=C1)C#C.CC(C)=O
459,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CC(C)=O,Acetone,0.836892569,0.020503573,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CC(C)=O
460,"1-Bromo-3,5-dimethoxybenzene",Z55,20469-65-2,217.0,COC1=CC(OC)=CC(Br)=C1,CC(C)=O,Acetone,0.801987769,0.002745904,COC1=CC(OC)=CC(Br)=C1.CC(C)=O
461,Thymol,CP3,89-83-8,150.1044651,CC1=CC(O)=C(C(C)C)C=C1,CC(C)=O,Acetone,0.948905032,0.024792703,CC1=CC(O)=C(C(C)C)C=C1.CC(C)=O
462,Sertraline hydrochloride,AP32,79559-97-0,342.69,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,CC(C)=O,Acetone,0.968778797,0.011327104,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.CC(C)=O
463,"4,4-(Hexafluoroisopropylidene)diphenol",CJ31,1478-61-1,336.0584989,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,CC(C)=O,Acetone,0.99135746,0.00172017,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F.CC(C)=O
464,Rifaximin,AP63,80621-81-4,785.9,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,CC(C)=O,Acetone,0.994931796,0.001099484,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C.CC(C)=O
465,4-Iodotoluene,CB87,624-31-7,218.03,Cc1ccc(I)cc1,CC(C)=O,Acetone,0.532008246,0.047775009,Cc1ccc(I)cc1.CC(C)=O
466,Mometasone Furoate,AP11,83919-23-7,520.141944,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CC(C)=O,Acetone,0.993485507,0.005595984,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C.CC(C)=O
467,"1,4-Dibromo-2,5-difluorobenzene",Z10,327-51-5,272.0,C1=C(C(=CC(=C1Br)F)Br)F,CC(C)=O,Acetone,0.618070293,0.022769183,C1=C(C(=CC(=C1Br)F)Br)F.CC(C)=O
468,,Z62,6161-50-8,214.0,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,CC(C)=O,Acetone,0.909239251,0.005589898,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1.CC(C)=O
469,1-Methylnaphthalene,CC25,90-12-0,142.0,CC1=CC=CC2=CC=CC=C12,CC(C)=O,Acetone,0.699971568,0.005689255,CC1=CC=CC2=CC=CC=C12.CC(C)=O
470,4-iodotoluene,Z134,624-31-7,218.0,CC1=CC=C(C=C1)I,CC(C)=O,Acetone,0.39210052,0.059203831,CC1=CC=C(C=C1)I.CC(C)=O
471,Tebuconazole,RB40,107534-96-3,307.14514,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)=O,Acetone,0.988464015,0.003419797,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O.CC(C)=O
472,n-Propylbenzene,CO33,103-65-1,120.0,CCCC1=CC=CC=C1,CC(C)=O,Acetone,0.56855849,0.053254873,CCCC1=CC=CC=C1.CC(C)=O
473,Fluorene,CB78,86-73-7,166.22,c1ccc2c(c1)Cc1ccccc1-2,CC(C)=O,Acetone,0.789862362,0.033768867,c1ccc2c(c1)Cc1ccccc1-2.CC(C)=O
474,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CC(C)=O,Acetone,0.803256096,0.042846341,CC1=CC(=CC(=C1)C)C.CC(C)=O
475,"1,3-Diiodobenzene",Z35,626-00-6,329.0,IC1=CC(I)=CC=C1,CC(C)=O,Acetone,0.637662076,0.00778424,IC1=CC(I)=CC=C1.CC(C)=O
476,"Diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide",CB44,75980-60-8,348.37,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C,CC(C)=O,Acetone,0.98512613,0.003859725,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C.CC(C)=O
477,Diphenylacetylene,CA150,501-65-5,178.23,C(#Cc1ccccc1)c1ccccc1,CC(C)=O,Acetone,0.774182798,0.019664618,C(#Cc1ccccc1)c1ccccc1.CC(C)=O
478,Triptycene,CB109,477-75-8,254.0,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35,CC(C)=O,Acetone,0.978215818,0.005222499,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35.CC(C)=O
479,Perfluorobenzophenone,CB148,853-39-4,361.9789468,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,CC(C)=O,Acetone,0.988889233,0.00484109,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F.CC(C)=O
480,"2,5-Di-tert-butylhydroquinone",CB114,88-58-4,222.33,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,CC(C)=O,Acetone,0.842404086,0.025439919,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O.CC(C)=O
481,4-tert-Butylstyrene,RB56,1746-23-2,160.26,C=Cc1ccc(C(C)(C)C)cc1,CC(C)=O,Acetone,0.911430066,0.014534932,C=Cc1ccc(C(C)(C)C)cc1.CC(C)=O
482,"4,5-Dibromo-o-xylene",CB53,24932-48-7,261.8992745,CC1=CC(Br)=C(Br)C=C1C,CC(C)=O,Acetone,0.808178202,0.013972746,CC1=CC(Br)=C(Br)C=C1C.CC(C)=O
483,,Z57,1074-24-4,263.0,CC1=CC(Br)=C(C)C=C1Br,CC(C)=O,Acetone,0.764837236,0.00334637,CC1=CC(Br)=C(C)C=C1Br.CC(C)=O
484,"2,6-Di-tert-butyl-4-methylphenol",D1,128-37-0,220.0,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,CC(C)=O,Acetone,0.988407577,0.001914786,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C.CC(C)=O
485,"2-Ethylhexyl 2-cyano-3,3-diphenylacrylate",CA81,6197-30-4,361.48,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CC(C)=O,Acetone,0.986166973,0.003418504,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1.CC(C)=O
486,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC(C)=O,Acetone,0.955288238,0.014261758,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CC(C)=O
