,Unnamed: 0,name,container,cas,mw,solute_smiles,solvent_smiles,solvent_name,dm300,dm300_error,full_smiles,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,dm300_err,dm300_pred,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1
65,50,"1-Bromo-3,5-dimethoxybenzene",Z55,20469-65-2,217.0,COC1=CC(OC)=CC(Br)=C1,CO,Methanol,0.7756,0.0309,COC1=CC(OC)=CC(Br)=C1.CO,52.0,57.0,63.0,73.0,0.0664431218426843,0.7091568781573157,101.0,308.0,308.0,309.0
66,88,(R)-(_)-_-Methylcyclohexanemethylamine,D35,5913-13-3,127.0,N[C@H](C)C1CCCCC1,CO,Methanol,0.984,0.0086,N[C@H](C)C1CCCCC1.CO,91.0,85.0,130.0,153.0,0.0660161859632023,0.9179838140367976,195.0,121.0,121.0,121.0
67,75,Mandelic acid,CR18,90-64-2,152.0,OC(C(O)=O)C1=CC=CC=C1,CO,Methanol,0.9874,0.0011,OC(C(O)=O)C1=CC=CC=C1.CO,94.0,91.0,55.0,67.0,0.0659764688031352,0.9214235311968648,51.0,11.0,11.0,11.0
68,64,,Z38,624-28-2,237.0,BrC1=CN=C(Br)C=C1,CO,Methanol,0.3549,0.0526,BrC1=CN=C(Br)C=C1.CO,84.0,97.0,146.0,202.0,0.0653016818214363,0.2895983181785637,385.0,211.0,211.0,212.0
69,108,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CO,Methanol,0.5307,0.0146,BrC1=CC=C(C(OC)=O)C=C1.CO,104.0,124.0,264.0,370.0,0.0644194247314804,0.5951194247314804,325.0,302.0,302.0,303.0
70,188,,Z36,7226-23-5,128.0,O=C1N(C)CCCN1C,CO,Methanol,0.6442,0.0865,O=C1N(C)CCCN1C.CO,228.0,213.0,248.0,298.0,0.0635803922805047,0.7077803922805047,174.0,71.0,71.0,71.0
71,51,_-Caryophyllene,AP59,87-44-5,204.35,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CO,Methanol,1.0,0.0,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C.CO,107.0,129.0,186.0,185.0,0.0625294834894312,0.9374705165105688,219.0,399.0,399.0,400.0
72,79,Phthalimide,D34,85-41-6,147.0,O=C(N1)C2=CC=CC=C2C1=O,CO,Methanol,0.6412,0.0312,O=C(N1)C2=CC=CC=C2C1=O.CO,82.0,117.0,132.0,172.0,0.0618033899439322,0.7030033899439322,201.0,108.0,108.0,108.0
73,65,"2,5 dimethyl anilin",CC46,95-78-3,121.0891494,NC1=CC(C)=CC=C1C,CO,Methanol,0.6869,0.0208,NC1=CC(C)=CC=C1C.CO,75.0,87.0,170.0,204.0,0.0616293103406541,0.6252706896593458,368.0,201.0,201.0,201.0
74,61,"1-Bromo-3,5-dimethoxybenzene",Z55,20469-65-2,217.0,COC1=CC(OC)=CC(Br)=C1,CO,Methanol,0.7704,0.0056,COC1=CC(OC)=CC(Br)=C1.CO,59.0,63.0,72.0,77.0,0.0612431218426843,0.7091568781573157,110.0,309.0,309.0,310.0
75,106,Dimethyl aminoterephthalate,Z32,5372-81-6,209.0,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,CO,Methanol,0.8011,0.0048,O=C(OC)C1=CC=C(C(OC)=O)C=C1N.CO,121.0,164.0,160.0,297.0,0.0611850785522035,0.8622850785522036,386.0,244.0,244.0,245.0
76,83,"1,2,4,5-Tetrakis(bromomethyl) benzene","CB31, CB41",15442-91-8,445.7515987,BrCC1=C(CBr)C=C(CBr)C(CBr)=C1,CO,Methanol,0.9468,0.0339,BrCC1=C(CBr)C=C(CBr)C(CBr)=C1.CO,101.0,144.0,173.0,239.0,0.060621638203532,0.8861783617964679,284.0,375.0,375.0,376.0
77,164,"3,5-Dimethoxyaniline",Z3,10272-07-8,153.0,NC1=CC(OC)=CC(OC)=C1,CO,Methanol,0.632,0.0586,NC1=CC(OC)=CC(OC)=C1.CO,176.0,269.0,233.0,293.0,0.060273326748227,0.6922733267482271,355.0,111.0,111.0,111.0
78,87,"4,4'-Difluorobenzophenone",CJ19,345-92-6,218.0543213,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CO,Methanol,0.8665,0.0048,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CO,120.0,183.0,144.0,97.0,0.0601467724732951,0.8063532275267049,94.0,312.0,312.0,313.0
79,39,"thiophene-2,5-dicarbaldehyde",Z78,932-95-6,140.0,C1=C(SC(=C1)C=O)C=O,CO,Methanol,0.5226,0.014,C1=C(SC(=C1)C=O)C=O.CO,113.0,69.0,98.0,169.0,0.0598880475417638,0.5824880475417638,164.0,76.0,76.0,76.0
80,94,Dimethyl 5-hydroxyisophthalate,Z44,13036-02-7,210.0,O=C(OC)C1=CC(O)=CC(C(OC)=O)=C1,CO,Methanol,0.9511,0.0106,O=C(OC)C1=CC(O)=CC(C(OC)=O)=C1.CO,98.0,105.0,150.0,85.0,0.0592362493448987,0.8918637506551012,112.0,209.0,209.0,210.0
81,82,2-Bromoacetophenone,CJ57,2142-69-0,197.9680269,O=C(C1=CC=CC=C1)CBr,CO,Methanol,0.4722,0.0131,O=C(C1=CC=CC=C1)CBr.CO,69.0,60.0,136.0,156.0,0.058244963337604,0.530444963337604,192.0,217.0,217.0,218.0
82,105,Sesamol,CJ74,533-31-3,138.12,C1OC2=C(O1)C=C(C=C2)O,CO,Methanol,0.8824,0.0204,C1OC2=C(O1)C=C(C=C2)O.CO,97.0,79.0,19.0,17.0,0.0573796001577905,0.8250203998422094,15.0,91.0,91.0,91.0
83,189,"1,5-Diaminonaphthalene",CK5,2243-62-1,158.0,C1=CC2=C(C=CC=C2N)C(=C1)N,CO,Methanol,0.591,0.0107,C1=CC2=C(C=CC=C2N)C(=C1)N.CO,193.0,181.0,73.0,93.0,0.0573265969203459,0.6483265969203459,103.0,64.0,64.0,64.0
84,117,Dimethyl aminoterephthalate,Z32,5372-81-6,209.0,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,CO,Methanol,0.8054,0.0252,O=C(OC)C1=CC=C(C(OC)=O)C=C1N.CO,138.0,176.0,179.0,317.0,0.0568850785522035,0.8622850785522036,396.0,243.0,243.0,244.0
85,172,2-AMINOBENZAMIDE,S168,88-68-6,136.15,NC(=O)c1ccccc1N,CO,Methanol,0.6149,0.0219,NC(=O)c1ccccc1N.CO,124.0,140.0,122.0,131.0,0.0549853742894242,0.6698853742894243,193.0,47.0,47.0,47.0
86,72,2-AMINOBENZAMIDE,CK 16,88-68-6,136.0,C1=CC=C(C(=C1)C(=O)N)N,CO,Methanol,0.7238,0.0198,C1=CC=C(C(=C1)C(=O)N)N.CO,143.0,156.0,255.0,328.0,0.0539146243856354,0.6698853756143646,311.0,48.0,48.0,48.0
87,113,bis(4-hydroxyphenyl)methanone,Z46,611-99-4,214.0,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,CO,Methanol,0.955,0.0064,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2.CO,137.0,130.0,114.0,99.0,0.0538323460267807,0.9011676539732192,76.0,171.0,171.0,171.0
88,138,"3-NITROPHENOL, REAGENTPLUS, 99%",Z127,554-84-7,139.0,OC1=CC=CC([N+]([O-])=O)=C1,CO,Methanol,0.3279,0.0507,OC1=CC=CC([N+]([O-])=O)=C1.CO,114.0,111.0,129.0,126.0,0.0537778079220431,0.3816778079220432,130.0,142.0,142.0,142.0
89,126,"1,3-dioxoisoindolin-2-yl cyclohexanecarboxylate",,,273.100108,O=C(N(OC(C1CCCCC1)=O)C2=O)C3=C2C=CC=C3,CO,Methanol,0.9667,0.0099,O=C(N(OC(C1CCCCC1)=O)C2=O)C3=C2C=CC=C3.CO,159.0,145.0,183.0,128.0,0.0536952316424952,0.9130047683575048,165.0,415.0,415.0,416.0
90,92,"2-bromo-1,3-dimethylbenzene",Z117,576-22-7,185.0,CC1=C(C(=CC=C1)C)Br,CO,Methanol,0.7337,0.0504,CC1=C(C(=CC=C1)C)Br.CO,96.0,95.0,105.0,168.0,0.0533935954098248,0.6803064045901752,308.0,371.0,371.0,372.0
91,56,"1,3,5-Trichlorobenzene",Z161,108-70-3,181.0,C1=C(C=C(C=C1Cl)Cl)Cl,CO,Methanol,0.5873,0.0287,C1=C(C=C(C=C1Cl)Cl)Cl.CO,47.0,88.0,97.0,92.0,0.0532684707715372,0.5340315292284628,186.0,377.0,377.0,378.0
92,25,2-Cyclohexenone,Z177,930-68-7,96.0,C1CC=CC(=O)C1,CO,Methanol,0.4067,0.0207,C1CC=CC(=O)C1.CO,261.0,201.0,356.0,312.0,0.0531211817210234,0.4598211817210235,221.0,69.0,69.0,69.0
93,142,"2-AMINOPHENOL, 98%",D26,95-55-6,109.0,OC1=CC=CC=C1N,CO,Methanol,0.3502,0.0558,OC1=CC=CC=C1N.CO,169.0,226.0,195.0,124.0,0.0528700171935712,0.4030700171935713,170.0,36.0,36.0,36.0
94,110,Aniline,CP37,62-53-3,93.13,C1=CC=C(C=C1)N,CO,Methanol,0.1972,0.0454,C1=CC=C(C=C1)N.CO,166.0,165.0,211.0,305.0,0.0528081371240903,0.1443918628759097,296.0,54.0,54.0,54.0
95,102,"1,8-DICHLOROANTHRAQUINONE, 97%",CE6,82-43-9,276.0,Clc1cccc2C(=O)c3cccc(Cl)c3C(=O)c12,CO,Methanol,0.9373,0.0011,Clc1cccc2C(=O)c3cccc(Cl)c3C(=O)c12.CO,108.0,102.0,139.0,125.0,0.0521983747772138,0.8851016252227861,235.0,334.0,334.0,335.0
96,118,,Z58,5372-81-6,209.0,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,CO,Methanol,0.9142,0.0068,O=C(OC)C1=CC=C(C(OC)=O)C=C1N.CO,126.0,127.0,200.0,138.0,0.0519149214477964,0.8622850785522036,150.0,245.0,245.0,246.0
97,52,,Z42,7226-23-5,128.0,O=C1N(C)CCCN1C,CO,Methanol,0.7594,0.0411,O=C1N(C)CCCN1C.CO,54.0,90.0,112.0,134.0,0.0516196077194952,0.7077803922805047,55.0,73.0,73.0,73.0
98,80,N-Phenylmaleimide,D41,941-69-5,173.0,O=C(N1C2=CC=CC=C2)C=CC1=O,CO,Methanol,0.5874,0.0526,O=C(N1C2=CC=CC=C2)C=CC1=O.CO,112.0,162.0,103.0,139.0,0.0513237793342542,0.6387237793342543,162.0,147.0,147.0,147.0
99,97,(R)-(_)-2-Phenylglycinol,D39,56613-80-0,137.0,N[C@H](C1=CC=CC=C1)CO,CO,Methanol,0.8851,0.0166,N[C@H](C1=CC=CC=C1)CO.CO,92.0,114.0,58.0,113.0,0.0512896950430799,0.8338103049569201,163.0,35.0,35.0,35.0
100,101,Thymol blue,CB111,76-61-9,466.59,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OS(=O)(=O)c2ccccc21,CO,Methanol,1.0,0.0,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OS(=O)(=O)c2ccccc21.CO,131.0,175.0,169.0,213.0,0.0512490352851906,1.0512490352851906,211.0,316.0,316.0,317.0
101,104,,Z175,95-50-1,147.0,C1=CC=C(C(=C1)Cl)Cl,CO,Methanol,0.338,0.0133,C1=CC=C(C(=C1)Cl)Cl.CO,99.0,120.0,148.0,207.0,0.0510638389921301,0.2869361610078699,333.0,313.0,313.0,314.0
102,141,4-bromo-2-(4-bromopyridin-2-yl)pyridine,Z27,18511-71-2,313.0,C1=CN=C(C=C1Br)C2=NC=CC(=C2)Br,CO,Methanol,0.8516,0.0218,C1=CN=C(C=C1Br)C2=NC=CC(=C2)Br.CO,212.0,249.0,182.0,183.0,0.0498197655409047,0.8017802344590953,190.0,357.0,357.0,358.0
103,111,Tetrafluoroterephthalonitrile 5G,"CB104, C79",1835-49-0,199.9997609,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F,CO,Methanol,0.9683,0.004,N#CC1=C(F)C(F)=C(C#N)C(F)=C1F.CO,161.0,154.0,184.0,159.0,0.0485405840106232,0.9197594159893768,227.0,167.0,167.0,167.0
104,130,Thymol,CP3,89-83-8,150.1044651,CC1=CC(O)=C(C(C)C)C=C1,CO,Methanol,0.9426,0.0046,CC1=CC(O)=C(C(C)C)C=C1.CO,142.0,112.0,140.0,170.0,0.048461424551454,0.8941385754485459,189.0,311.0,311.0,312.0
105,149,Metformin Hydrochloride,"AP58, RB33",1115-70-4,165.0781231,CN(C)C(=N)N=C(N)N,CO,Methanol,0.8473,0.0796,CN(C)C(=N)N=C(N)N.CO,119.0,169.0,155.0,216.0,0.0475782754514698,0.8948782754514699,309.0,8.0,8.0,8.0
106,95,6-Amino-3-bromo-2-methylpyridine,CB144,42753-71-9,185.9792603,CC1=NC(N)=CC=C1Br,CO,Methanol,0.6441,0.0209,CC1=NC(N)=CC=C1Br.CO,102.0,155.0,246.0,368.0,0.0474435875065188,0.5966564124934811,327.0,215.0,215.0,216.0
107,103,"9-ANTHRACENEMETHANOL, 97%",D9,1468-95-7,208.0,OCc1c2ccccc2cc3ccccc13,CO,Methanol,0.9483,0.0011,OCc1c2ccccc2cc3ccccc13.CO,106.0,150.0,151.0,130.0,0.0471810982752424,0.9011189017247576,210.0,299.0,299.0,300.0
108,165,"1H-Pyrrolo[2,3-b]pyridine-3-carboxylic acid",Z111,156270-06-3,162.0,C1=CC2=C(NC=C2C(=O)O)N=C1,CO,Methanol,0.848,0.0347,C1=CC2=C(NC=C2C(=O)O)N=C1.CO,263.0,250.0,349.0,376.0,0.0468151324713825,0.8011848675286174,383.0,15.0,15.0,15.0
109,116,"2,2,2-Trimethylpropionanilide",D36,61495-04-3,191.0,O=C(NC1=C(C)C=CC=C1)C(C)(C)C,CO,Methanol,0.9939,0.0011,O=C(NC1=C(C)C=CC=C1)C(C)(C)C.CO,149.0,157.0,166.0,144.0,0.0465538524848452,0.9473461475151548,158.0,214.0,214.0,215.0
110,154,4-Bromoanisole,CC23,104-92-7,185.9680269,COC1=CC=C(Br)C=C1,CO,Methanol,0.2756,0.0299,COC1=CC=C(Br)C=C1.CO,231.0,308.0,329.0,334.0,0.0462623048596976,0.3218623048596977,218.0,301.0,301.0,302.0
111,114,Di-p-tolylamine,D27,620-93-9,197.0,CC1=CC=C(NC2=CC=C(C)C=C2)C=C1,CO,Methanol,0.7659,0.047,CC1=CC=C(NC2=CC=C(C)C=C2)C=C1.CO,204.0,182.0,159.0,167.0,0.0460472860306104,0.7198527139693895,249.0,360.0,360.0,361.0
112,133,4-Benzoylbenzoic acid,Z106,611-95-0,226.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C(=O)O,CO,Methanol,0.8486,0.039,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C(=O)O.CO,90.0,125.0,193.0,283.0,0.0456715979731247,0.8942715979731247,317.0,174.0,174.0,174.0
113,129,PYRIMETHAMINE,AP23,58-14-0,248.0828741,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1,CO,Methanol,0.9924,0.0087,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1.CO,129.0,126.0,156.0,160.0,0.04518128709503,0.94721871290497,199.0,267.0,267.0,268.0
114,127,Nicotinamide,AP27,98-92-0,122.0,C1=CC(=CN=C1)C(=O)N,CO,Methanol,0.5022,0.0246,C1=CC(=CN=C1)C(=O)N.CO,209.0,296.0,314.0,375.0,0.0451380600493483,0.4570619399506516,331.0,29.0,29.0,29.0
115,90,Sertraline hydrochloride,AP32,79559-97-0,342.69,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,CO,Methanol,1.0,0.0,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.CO,136.0,149.0,149.0,195.0,0.0443091081392141,0.9556908918607858,233.0,320.0,320.0,321.0
116,145,Thiamine hydrochloride (Vitamin B1),AP24,67-03-8,336.0578376,OCCC1=C(C)[N+](CC2=CN=C(C)N=C2N)=CS1,CO,Methanol,1.0,0.0,OCCC1=C(C)[N+](CC2=CN=C(C)N=C2N)=CS1.CO,141.0,147.0,187.0,190.0,0.0440821141854955,0.9559178858145044,212.0,32.0,32.0,32.0
117,120,"3,4,5-TRIMETHYLPHENOL, 97%",CA5,527-54-8,137.0,Cc1cc(O)cc(C)c1C,CO,Methanol,0.9166,0.0069,Cc1cc(O)cc(C)c1C.CO,81.0,76.0,137.0,137.0,0.0439626355052094,0.8726373644947906,200.0,251.0,251.0,252.0
118,134,,Z184,6837-24-7,167.0,C1CCC(CC1)N2CCCC2=O,CO,Methanol,0.9397,0.0031,C1CCC(CC1)N2CCCC2=O.CO,155.0,189.0,216.0,179.0,0.0435772404904628,0.8961227595095371,148.0,233.0,233.0,234.0
119,195,4-Fluoroaniline,CJ64,371-40-4,111.0484274,NC1=CC=C(F)C=C1,CO,Methanol,0.2449,0.0473,NC1=CC=C(F)C=C1.CO,191.0,214.0,230.0,244.0,0.0433113612985135,0.2882113612985136,173.0,60.0,60.0,60.0
120,301,,Z188,935-14-8,126.0,C#CC1=CC=C(C=C1)C#C,CO,Methanol,0.4223,0.0172,C#CC1=CC=C(C=C1)C#C.CO,292.0,317.0,312.0,361.0,0.0432336126031855,0.3790663873968144,83.0,292.0,292.0,293.0
121,139,BIOTIN,CD1,58-85-5,244.0,OC(=O)CCCCC1SCC2NC(=O)NC12,CO,Methanol,0.9163,0.0357,OC(=O)CCCCC1SCC2NC(=O)NC12.CO,167.0,206.0,213.0,281.0,0.0428071824707203,0.9591071824707204,363.0,42.0,42.0,42.0
122,68,,Z178,69113-59-3,229.0,C1=CC(=CC(=C1)I)C#N,CO,Methanol,0.2763,0.0165,C1=CC(=CC(=C1)I)C#N.CO,45.0,54.0,67.0,83.0,0.0427912278124594,0.3190912278124594,90.0,255.0,255.0,256.0
123,235,"4,4-(Hexafluoroisopropylidene)diphenol",CJ31,1478-61-1,336.0584989,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,CO,Methanol,0.9877,0.0019,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F.CO,180.0,179.0,237.0,263.0,0.042785370216581,0.944914629783419,315.0,325.0,325.0,326.0
124,112,"1-ADAMANTYLAMINE, 98%",CA4,768-94-5,151.0,NC12CC3CC(CC(C3)C1)C2,CO,Methanol,0.938,0.0118,NC12CC3CC(CC(C3)C1)C2.CO,134.0,160.0,185.0,247.0,0.0427488794378843,0.9807488794378842,278.0,128.0,128.0,128.0
125,109,Dipyridamole,AP5,58-32-2,504.0,OCCN(C1=NC2=C(C(N3CCCCC3)=N1)N=C(N(CCO)CCO)N=C2N4CCCCC4)CCO,CO,Methanol,0.9984,0.0002,OCCN(C1=NC2=C(C(N3CCCCC3)=N1)N=C(N(CCO)CCO)N=C2N4CCCCC4)CCO.CO,111.0,151.0,235.0,321.0,0.0425641074766476,1.0409641074766476,335.0,348.0,348.0,349.0
126,100,"4-BROMOANILINE, 97%",CC3,106-40-1,170.0,Nc1ccc(Br)cc1,CO,Methanol,0.3398,0.0598,Nc1ccc(Br)cc1.CO,133.0,110.0,135.0,203.0,0.0422381748586747,0.2975618251413253,394.0,178.0,178.0,178.0
127,135,PYRIMETHAMINE,AP23,58-14-0,248.0,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1,CO,Methanol,0.9893,0.0004,CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1.CO,144.0,135.0,171.0,163.0,0.04208128709503,0.94721871290497,206.0,266.0,266.0,267.0
128,119,"4-AMINOPYRIDINE, 98%",D6,504-24-5,94.0,Nc1ccncc1,CO,Methanol,0.1865,0.0154,Nc1ccncc1.CO,154.0,192.0,316.0,364.0,0.0410909880117383,0.1454090119882617,213.0,4.0,4.0,4.0
129,153,Bisphenol A,CR17,80-05-7,228.1150298,OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O,CO,Methanol,1.0,0.0,OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O.CO,160.0,173.0,188.0,200.0,0.0409074874294675,0.9590925125705324,204.0,276.0,276.0,277.0
130,147,"1,3-Dibenzoylbenzene",D29,3770-82-9,286.0,O=C(C1=CC(C(C2=CC=CC=C2)=O)=CC=C1)C3=CC=CC=C3,CO,Methanol,0.969,0.0044,O=C(C1=CC(C(C2=CC=CC=C2)=O)=CC=C1)C3=CC=CC=C3.CO,208.0,211.0,194.0,152.0,0.0408092469033153,0.9281907530966846,93.0,337.0,337.0,338.0
131,247,"4-amino-3,5-dimethylbenzonitrile",Z173,74896-24-5,146.0,CC1=CC(=CC(=C1N)C)C#N,CO,Methanol,0.7751,0.0147,CC1=CC(=CC(=C1N)C)C#N.CO,225.0,266.0,259.0,309.0,0.0405035894691532,0.8156035894691532,294.0,190.0,190.0,190.0
132,151,Tenoxicam,RB34,59804-37-4,337.0190978,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O,CO,Methanol,0.9985,0.0006,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O.CO,177.0,187.0,243.0,238.0,0.0402101390218876,0.9582898609781124,304.0,165.0,165.0,165.0
133,152,,Z19,33524-31-1,168.0,COC1=CC=C(OC)C(CO)=C1,CO,Methanol,0.7469,0.037,COC1=CC=C(OC)C(CO)=C1.CO,226.0,331.0,274.0,322.0,0.0401517314504875,0.7870517314504876,288.0,155.0,155.0,155.0
134,187,"1,2-Dimethoxybenzene",Z18,91-16-7,138.0,COC1=CC=CC=C1OC,CO,Methanol,0.5454,0.0534,COC1=CC=CC=C1OC.CO,266.0,243.0,201.0,271.0,0.0396918123438975,0.5057081876561025,265.0,181.0,181.0,181.0
135,227,"3,6-Dichloropyridazine",CC1,141-30-0,147.9595034,ClC1=NN=C(Cl)C=C1,CO,Methanol,0.1452,0.0552,ClC1=NN=C(Cl)C=C1.CO,239.0,302.0,153.0,135.0,0.0395562534390477,0.1847562534390477,120.0,59.0,59.0,59.0
136,128,,Z40,1074-24-4,263.0,CC1=CC(Br)=C(C)C=C1Br,CO,Methanol,0.8935,0.0082,CC1=CC(Br)=C(C)C=C1Br.CO,125.0,128.0,95.0,117.0,0.0391740883315099,0.85432591166849,167.0,390.0,390.0,391.0
137,163,Fluoxetine Hydrochloride,AP13,56296-78-7,345.0,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,CO,Methanol,0.9845,0.0015,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.CO,187.0,197.0,172.0,181.0,0.0389003412556352,0.9455996587443648,134.0,300.0,300.0,301.0
138,123,(R)-(?)-2-Phenylbutyric acid,CA154,938-79-4,164.2,CC[C@@H](C(=O)O)c1ccccc1,CO,Methanol,0.9782,0.0004,CC[C@@H](C(=O)O)c1ccccc1.CO,162.0,199.0,168.0,173.0,0.0387976594904351,0.9394023405095648,159.0,130.0,130.0,130.0
139,125,"1,3,5-Trimethoxybenzene",CK30,621-23-8,168.0786442,COC1=CC(OC)=CC(OC)=C1,CO,Methanol,0.7592,0.0357,COC1=CC(OC)=CC(OC)=C1.CO,115.0,94.0,123.0,140.0,0.0385556015027523,0.7206443984972476,132.0,242.0,242.0,243.0
140,131,"3,4-Dimethoxyaniline",CC63,6315-89-5,153.0789786,NC1=CC=C(OC)C(OC)=C1,CO,Methanol,0.728,0.021,NC1=CC=C(OC)C(OC)=C1.CO,203.0,152.0,163.0,198.0,0.0385388226798358,0.6894611773201641,177.0,84.0,84.0,84.0
141,136,2-Amino-5-bromobenzoic acid,RB54,5794-88-7,216.03,C1=CC(=C(C=C1Br)C(=O)O)N,CO,Methanol,0.9018,0.0313,C1=CC(=C(C=C1Br)C(=O)O)N.CO,153.0,132.0,147.0,149.0,0.0384030737456378,0.8633969262543622,145.0,119.0,119.0,119.0
142,209,"1,2,3,4-Tetrahydro-1-naphthol",CB115,529-33-9,148.088815,OC1CCCC2=C1C=CC=C2,CO,Methanol,0.8781,0.0036,OC1CCCC2=C1C=CC=C2.CO,146.0,67.0,59.0,78.0,0.0383024249850145,0.8397975750149854,104.0,219.0,219.0,220.0
143,205,"4,5-Dibromo-o-xylene",CB53,24932-48-7,261.8992745,CC1=CC(Br)=C(Br)C=C1C,CO,Methanol,0.8174,0.0624,CC1=CC(Br)=C(Br)C=C1C.CO,245.0,290.0,280.0,280.0,0.0381773611689169,0.8555773611689169,351.0,384.0,384.0,385.0
144,140,"1,4-dibromo-2,5-dimethoxybenzene",CB130,2674-34-2,293.8891037,COC1=C(Br)C=C(OC)C(Br)=C1,CO,Methanol,0.8963,0.0076,COC1=C(Br)C=C(OC)C(Br)=C1.CO,170.0,148.0,107.0,109.0,0.0376349709830571,0.8586650290169429,109.0,328.0,328.0,329.0
145,122,"3-AMINOPHENOL, 98%",D7,591-27-5,109.0,Nc1cccc(O)c1,CO,Methanol,0.4658,0.0221,Nc1cccc(O)c1.CO,139.0,137.0,247.0,291.0,0.0374285826352905,0.4283714173647094,369.0,26.0,26.0,26.0
146,96,,Z8,5779-95-3,134.0,O=CC1=CC(C)=CC(C)=C1,CO,Methanol,0.7832,0.0388,O=CC1=CC(C)=CC(C)=C1.CO,128.0,139.0,212.0,141.0,0.0369606534827288,0.7462393465172712,224.0,258.0,258.0,259.0
147,170,4-Hydroxyindole,RSY94,2380-94-1,133.15,C1=CC2=C(C=CN2)C(=C1)O,CO,Methanol,0.5323,0.0293,C1=CC2=C(C=CN2)C(=C1)O.CO,190.0,227.0,145.0,111.0,0.0364964382907682,0.5687964382907682,128.0,43.0,43.0,43.0
148,173,,Z162,99-99-0,137.0,CC1=CC=C(C=C1)[N+](=O)[O-],CO,Methanol,0.2697,0.0275,CC1=CC=C(C=C1)[N+](=O)[O-].CO,127.0,136.0,175.0,165.0,0.0356078117986841,0.3053078117986841,107.0,239.0,239.0,240.0
149,121,4-iodotoluene,Z134,624-31-7,218.0,CC1=CC=C(C=C1)I,CO,Methanol,0.2511,0.071,CC1=CC=C(C=C1)I.CO,83.0,98.0,119.0,148.0,0.0346462216762115,0.2857462216762115,126.0,353.0,353.0,354.0
150,182,BENZALDEHYDE,CM5,100-52-7,106.12,O=Cc1ccccc1,CO,Methanol,0.2791,0.0219,O=Cc1ccccc1.CO,214.0,248.0,258.0,294.0,0.0345081506707986,0.2445918493292014,365.0,127.0,127.0,127.0
151,159,DL-Propranolol hydrochloride,AP2,318-98-9,295.0,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,CO,Methanol,0.9922,0.0002,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.CO,186.0,188.0,108.0,119.0,0.0344946991400372,0.9577053008599627,135.0,232.0,232.0,233.0
152,180,Menadione,AP28,58-27-5,172.0,O=C(C(C)=C1)C(C=CC=C2)=C2C1=O,CO,Methanol,0.6691,0.0107,O=C(C(C)=C1)C(C=CC=C2)=C2C1=O.CO,168.0,257.0,192.0,231.0,0.0344525597154132,0.7035525597154133,232.0,246.0,246.0,247.0
153,160,(R)-(?)-1-Indanol,CA170,697-64-3,134.0731649,O[C@@H]1CCC2=C1C=CC=C2,CO,Methanol,0.8182,0.0254,O[C@@H]1CCC2=C1C=CC=C2.CO,207.0,292.0,260.0,333.0,0.0341677611524866,0.8523677611524867,344.0,187.0,187.0,187.0
